Id,MSSubClass,LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,PoolQC,YrSold,SalePrice,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_RRAe,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_Grav,Heating_OthW,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Street_Pave,Utilities_NoSeWa,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandSlope_Mod,LandSlope_Sev,TotalSF,Total_Bathrooms,RemodAge,HouseAge,OverallQualArea,QualityScore,TotalPorch
943,90,1.5604997616108316,2.297626101122645,4,1977,1977,0.0,2,2,3,2,3,,2.1130083926994434,,0.0,0,2.1130083926994434,2,2.1130083926994434,0,2.1130083926994434,2,0,2,0,4,2,8,7,0,0,0.0,0.0,0,0,0,0,0,1.913173172035371,0.0,0,2007,150000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4.226016785398887,4.0,30,30,16.904067141595547,12,0.0
945,20,1.696412959743625,2.3583334146983077,6,1958,1958,1.9872256448383663,2,2,2,2,1,,1.7437063358613225,,1.0,354,2.04242795526296,3,2.1046400375135943,0,2.1046400375135943,0,1,1,0,3,3,7,7,1,3,1958.0,,2,525,2,2,2,0.0,1.7542520263946595,0,2009,137500,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,4.147067992776554,1.5,51,51,24.882407956659325,36,2.7542520263946595
946,50,1.7218947624700471,2.3110383157457424,5,1890,1996,0.0,2,2,2,2,1,,2.0785680506642317,,0.0,0,2.0785680506642317,2,2.089499279721425,561,2.1440222935485638,0,0,1,0,2,2,7,7,0,0,1963.0,,2,456,2,2,2,1.5875644833216505,0.0,0,2009,124900,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,565.1680673303856,1.0,13,119,2825.840336651928,30,1.8719957290222062
947,80,1.6606403793348095,2.3033337650621335,5,1959,1959,1.7681175901689328,2,3,2,2,3,,2.030610868276551,,1.0,102,2.0848220303536844,2,2.0848220303536844,0,2.0848220303536844,1,0,1,0,3,2,6,7,1,2,1959.0,,1,796,2,2,2,1.6985302777514544,0.0,0,2006,143000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.169644060707369,2.0,47,47,20.848220303536845,30,0.0
948,20,1.696412959743625,2.359386169892573,8,2002,2003,1.866876239930001,3,2,3,2,3,,2.100577651859118,,0.0,316,2.126841199016044,4,2.127795336106316,0,2.127795336106316,1,0,2,0,3,3,9,7,1,3,2002.0,,3,808,2,2,2,0.0,1.8769258727448193,0,2007,270000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.25463653512236,3.0,4,5,34.03709228097888,40,1.8769258727448193
949,60,1.6466671712706678,2.3558710865828103,7,2002,2002,1.7878742218230284,3,2,3,2,0,,0.0,,0.0,936,2.0595810311938556,4,2.0595810311938556,840,2.138026653126395,0,0,2,1,3,3,7,7,1,2,2002.0,,2,474,2,2,2,1.7878742218230284,1.7182404735813999,0,2006,192500,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,844.1191620623877,2.5,4,4,5908.834134436714,35,1.7182404735813999
950,20,1.6807250824647135,2.316912700998708,6,1972,2006,0.0,2,2,2,2,1,,2.0656733334174624,,0.0,179,2.086652720693887,2,2.107942382089644,0,2.107942382089644,1,0,1,1,3,3,5,7,1,2,1972.0,,2,676,2,2,2,0.0,0.0,0,2010,197500,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.194595102783531,2.5,4,38,25.167570616701184,42,0.0
951,20,1.6313704001963978,2.290712409213045,5,1950,2002,0.0,2,2,2,2,1,,1.9443319639317302,,1.0,317,2.049334012932915,3,2.049334012932915,0,2.049334012932915,1,0,1,0,3,3,5,7,0,0,1980.0,,2,720,2,2,2,1.836254638743768,0.0,0,2007,129000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.09866802586583,2.0,5,57,20.49334012932915,40,0.0
952,20,1.6313704001963978,2.2987785783597547,5,1965,1965,0.0,2,2,2,2,1,,2.0101702792613447,,0.0,187,2.0438428811346405,3,2.0634599936152447,0,2.0634599936152447,1,0,1,0,3,2,6,7,0,0,1979.0,,1,300,2,2,2,1.9523188996492962,0.0,0,2006,119900,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,4.107302874749886,2.0,41,41,20.536514373749426,25,0.0
953,85,1.6313704001963978,2.290712409213045,5,1972,2003,0.0,2,3,3,2,3,,2.014069852200787,,0.0,108,2.034063738526142,3,2.034063738526142,0,2.034063738526142,0,1,1,0,2,2,5,7,0,0,1974.0,,1,396,2,2,2,1.8346098354356497,0.0,0,2009,133900,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.068127477052284,1.5,6,37,20.340637385261424,40,0.0
954,60,1.6684735252826461,2.3333602313435553,5,1969,1969,1.8642411184013048,2,2,2,2,3,,1.992422841227893,,1.0,29,2.036753708317309,4,2.0873978017184194,800,2.150049234481981,0,1,2,1,4,2,7,5,1,1,1969.0,,2,530,2,2,2,1.9056215095903026,1.832105201899316,0,2008,172000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,804.1241515100357,3.0,39,39,4020.6207575501785,20,1.832105201899316
955,90,1.5224670302876946,2.317332941450812,6,1975,1975,1.875710366758475,2,2,3,3,3,,2.060799168582472,,0.0,0,2.060799168582472,2,2.065415188141318,0,2.065415188141318,0,1,2,0,4,2,4,7,0,0,0.0,0.0,0,0,0,0,2,0.0,0.0,0,2006,127500,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,4.126214356723789,2.5,31,31,24.757286140342735,30,0.0
956,90,1.68988188256892,2.2898086000002595,6,1946,1950,1.952989808340929,2,2,3,2,1,,1.9718770561383445,,0.0,495,2.0652858930323923,2,2.0652858930323923,979,2.1494559899396974,0,0,2,0,4,2,8,7,0,0,1946.0,,2,492,2,2,2,0.0,0.0,0,2007,145000,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,983.1305717860648,2.0,57,61,5898.7834307163885,36,0.0
958,20,1.6606403793348095,2.2937531154456154,5,1962,1962,0.0,2,2,2,2,1,,1.9509661221302974,,0.0,640,2.0749484142360584,2,2.0749484142360584,0,2.0749484142360584,0,0,1,0,3,2,6,7,0,0,1977.0,,2,576,2,2,2,0.0,0.0,0,2007,132000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.149896828472117,1.0,45,45,20.749484142360583,25,0.0
959,20,1.6466671712706678,2.3067802865056217,7,2003,2003,0.0,3,2,3,2,2,,2.0216906437586566,,0.0,638,2.104003809274225,4,2.104003809274225,0,2.104003809274225,1,0,2,0,3,3,6,7,0,0,2003.0,,2,531,2,2,2,0.0,1.5451936315479267,0,2007,185000,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,4.20800761854845,3.0,4,4,29.45605332983915,35,1.5451936315479267
